,total_sqft,bath,balcony,price,location_encode,size_encode
11647,3200.0,5.0,3.0,309.0,72,591
11648,1195.0,2.0,2.0,100.0,85,5199
11649,1140.0,2.0,0.0,53.105,213,5199
11650,4500.0,5.0,2.0,145.0,36,59
11651,450.0,3.0,1.0,70.0,21,547
11652,4304.0,4.0,2.0,699.0,8,826
11653,648.0,1.0,1.0,40.0,1,538
11654,2100.0,3.0,2.0,130.0,399,4309
11655,4209.0,4.0,2.0,602.0,4,591
11656,1027.0,2.0,1.0,44.0,29,5199
11657,1575.0,4.0,3.0,250.0,540,826
11658,1365.0,3.0,1.0,52.82,37,4309
11659,650.0,1.0,1.0,18.0,41,538
11660,1200.0,2.0,1.0,52.0,100,547
11661,1100.0,2.0,3.0,90.0,16,5199
11662,1075.0,2.0,1.0,57.0,149,4309
11663,1100.0,2.0,1.0,63.0,75,5199
11664,1320.0,2.0,1.0,58.0,5,4309
11665,1500.0,3.0,2.0,65.0,29,4309
11666,1200.0,5.0,1.0,150.0,1,826
11667,1125.0,3.0,2.0,126.0,1,826
11668,1246.0,2.0,1.0,67.5,43,5199
11669,1718.0,3.0,2.0,90.2,49,4309
11670,1075.0,2.0,1.0,32.0,51,4309
11671,1480.0,3.0,1.0,75.48,9,4309
11672,500.0,1.0,1.0,13.0,7,538
11673,2400.0,4.0,1.0,325.0,5,297
11674,1200.0,4.0,2.0,125.0,17,826
11675,1041.0,2.0,1.0,36.44,273,5199
11676,1128.0,2.0,2.0,48.4,6,5199
11677,1685.0,3.0,1.0,90.0,47,4309
11678,1180.0,2.0,2.0,65.0,2,5199
11679,1200.0,2.0,1.0,60.0,9,5199
11680,1250.0,3.0,2.0,39.5,3,4309
11681,900.0,2.0,1.0,41.0,273,5199
11682,1000.0,2.0,1.0,45.0,6,5199
11683,600.0,2.0,2.0,80.0,41,329
11684,600.0,3.0,2.0,82.0,24,826
11685,1404.0,2.0,1.0,70.0,43,5199
11686,1610.0,2.0,2.0,115.0,50,4309
11687,1760.0,2.0,1.0,85.0,70,5199
11688,975.0,2.0,1.0,55.0,2,5199
11689,1190.0,2.0,2.0,42.0,3,5199
11690,1110.0,2.0,1.0,46.0,29,5199
11691,2415.0,3.0,2.0,399.0,107,4309
11692,1235.0,2.0,2.0,44.5,22,5199
11693,1275.0,2.0,3.0,55.0,2,5199
11694,1115.0,2.0,1.0,115.0,7,5199
11695,1197.0,2.0,1.0,76.0,79,5199
11696,644.0,1.0,1.0,32.0,84,538
11697,1251.0,2.0,3.0,47.0,96,5199
11698,1105.0,2.0,2.0,30.0,13,5199
11699,1080.0,2.0,2.0,38.0,4,5199
11700,2100.0,3.0,1.0,114.0,29,591
11701,1600.0,4.0,1.0,200.0,17,826
11702,1731.0,3.0,3.0,64.11,14,4309
11703,1206.0,2.0,1.0,55.0,74,5199
11704,1560.0,3.0,2.0,78.0,26,4309
11705,750.0,1.0,2.0,47.0,149,538
11706,1035.0,2.0,2.0,90.0,18,5199
11707,1200.0,6.0,2.0,150.0,73,83
11708,702.0,1.0,0.0,35.8,399,538
11709,1700.0,3.0,1.0,65.0,42,547
11710,1145.0,2.0,2.0,68.5,19,5199
11711,1208.0,2.0,2.0,43.5,73,4309
11712,1589.0,3.0,2.0,74.0,47,4309
11713,560.0,2.0,1.0,22.0,1,5199
11714,1426.0,2.0,2.0,61.5,41,4309
11715,1885.0,3.0,2.0,135.0,39,4309
11716,935.0,2.0,0.0,37.77,71,5199
11717,1171.0,2.0,2.0,73.0,71,5199
11718,1465.0,2.0,3.0,60.0,27,5199
11719,1820.0,3.0,2.0,95.0,54,4309
11720,1580.0,2.0,2.0,66.85,171,4309
11721,1452.0,2.0,2.0,46.29,540,4309
11722,1445.0,2.0,1.0,89.56,152,4309
11723,1170.0,2.0,1.0,39.0,9,5199
11724,1070.0,2.0,1.0,50.0,3,5199
11725,1100.0,3.0,2.0,53.0,273,4309
11726,1140.0,2.0,2.0,56.0,66,5199
11727,2600.0,3.0,2.0,160.0,56,4309
11728,1532.0,3.0,2.0,59.75,8,4309
11729,1150.0,2.0,1.0,46.0,7,5199
11730,1473.0,2.0,1.0,85.0,71,5199
11731,1350.0,3.0,2.0,80.99,22,4309
11732,4040.0,4.0,0.0,500.0,13,591
11733,1980.0,4.0,2.0,166.0,43,4309
11734,1660.0,3.0,2.0,128.0,88,4309
11735,2456.0,7.0,2.0,85.0,25,83
11736,650.0,2.0,2.0,45.0,15,5199
11737,4000.0,5.0,2.0,425.0,13,297
11738,2475.0,4.0,3.0,340.0,58,4309
11739,1495.0,3.0,2.0,90.0,2,4309
11740,1080.0,2.0,1.0,48.0,36,5199
11741,1521.0,2.0,2.0,57.5,302,4309
11742,1053.0,2.0,0.0,51.0,2,5199
11743,2406.0,5.0,2.0,289.0,21,4309
11744,800.0,5.0,3.0,115.0,273,826
11745,1050.0,2.0,1.0,42.0,149,5199
11746,1430.0,2.0,2.0,51.48,234,4309
11747,2400.0,3.0,2.0,12.0,16,4309
11748,1250.0,3.0,2.0,39.0,4,4309
11749,1200.0,2.0,1.0,75.0,1,826
11750,840.0,1.0,1.0,150.0,21,121
11751,1000.0,2.0,2.0,39.5,186,5199
11752,1630.0,3.0,3.0,68.0,152,4309
11753,985.0,2.0,1.0,40.5,29,5199
11754,1200.0,2.0,2.0,70.0,29,5199
11755,1650.0,3.0,3.0,100.0,27,4309
11756,1670.0,3.0,2.0,59.0,12,4309
11757,1200.0,5.0,0.0,205.0,12,59
11758,1240.0,4.0,0.0,110.0,399,826
11759,1000.0,2.0,2.0,60.0,1,5199
11760,830.0,2.0,2.0,26.0,5,5199
11761,1200.0,3.0,1.0,56.1,50,547
11762,9600.0,7.0,2.0,2736.0,10,297
11763,2400.0,6.0,0.0,122.5,84,591
11764,1140.0,2.0,2.0,43.0,142,5199
11765,1635.0,3.0,3.0,85.0,63,4309
11766,1120.0,2.0,1.0,70.0,53,5199
11767,2750.0,6.0,3.0,200.0,3,191
11768,1760.0,3.0,2.0,185.0,13,4309
11769,2137.0,3.0,2.0,110.0,79,4309
11770,973.0,2.0,1.0,50.74,152,5199
11771,1724.0,3.0,1.0,146.0,47,4309
11772,1020.0,2.0,2.0,40.79,75,5199
11773,1200.0,4.0,3.0,375.0,1,826
11774,750.0,1.0,1.0,35.0,302,538
11775,883.0,2.0,1.0,49.0,24,5199
11776,660.0,2.0,0.0,76.0,1,329
11777,2787.0,5.0,2.0,220.0,50,591
11778,1470.0,2.0,3.0,60.0,6,4309
11779,891.0,2.0,1.0,24.95,88,5199
11780,1275.0,2.0,1.0,76.0,8,5199
11781,1787.0,3.0,2.0,120.0,66,4309
11782,1730.0,5.0,2.0,75.0,57,297
11783,1320.0,2.0,2.0,110.0,399,5199
11784,1692.0,3.0,3.0,108.0,85,4309
11785,1400.0,3.0,2.0,69.0,152,4309
11786,1115.0,2.0,1.0,50.0,399,5199
11787,1370.0,2.0,2.0,56.0,540,5199
11788,1602.0,3.0,2.0,56.0,8,4309
11789,793.0,1.0,1.0,40.0,7,538
11790,675.0,1.0,1.0,35.0,12,538
11791,3250.0,4.0,2.0,136.0,17,826
11792,1050.0,2.0,3.0,43.0,540,5199
11793,1035.0,2.0,1.0,42.5,14,5199
11794,1200.0,2.0,2.0,44.0,399,4309
11795,1800.0,3.0,2.0,128.0,399,4309
11796,1625.0,3.0,2.0,70.0,39,4309
11797,1032.0,2.0,1.0,31.99,88,5199
11798,1496.0,2.0,1.0,71.81,540,4309
11799,1100.0,2.0,2.0,38.0,2,5199
11800,1500.0,3.0,2.0,50.0,47,4309
11801,1125.0,2.0,1.0,32.63,132,5199
11802,1555.0,3.0,3.0,73.0,3,4309
11803,1025.0,2.0,1.0,42.0,24,5199
11804,1482.0,2.0,1.0,83.73,152,4309
11805,1630.0,2.0,2.0,130.0,1,4309
11806,900.0,2.0,1.0,44.5,17,5199
11807,1355.0,2.0,3.0,75.0,213,4309
11808,2360.0,4.0,2.0,601.0,10,826
11809,1200.0,2.0,2.0,45.0,62,5199
11810,1563.0,3.0,2.0,63.0,6,4309
11811,1344.0,4.0,1.0,84.0,1,826
11812,3000.0,3.0,2.0,400.0,5,4309
11813,812.0,2.0,1.0,42.0,39,5199
11814,1200.0,2.0,1.0,70.0,21,5199
11815,3175.0,4.0,1.0,156.0,213,591
11816,1360.0,2.0,1.0,101.0,175,5199
11817,1835.0,3.0,3.0,88.0,49,4309
11818,1756.0,3.0,2.0,110.0,56,4309
11819,1296.0,2.0,2.0,51.83,57,4309
11820,1300.0,2.0,1.0,75.0,142,5199
11821,1141.0,2.0,1.0,50.0,27,5199
11822,1270.0,2.0,2.0,50.79,20,4309
11823,1210.0,2.0,1.0,55.0,302,5199
11824,1310.0,2.0,2.0,67.0,74,5199
11825,1356.0,5.0,2.0,139.0,9,297
11826,1052.0,2.0,0.0,55.195,25,4309
11827,1745.0,3.0,2.0,140.0,26,4309
11828,1200.0,5.0,1.0,125.0,91,297
11829,1050.0,2.0,2.0,37.0,171,5199
11830,2400.0,4.0,3.0,500.0,75,826
11831,1140.0,2.0,1.0,34.0,132,5199
11832,1210.0,2.0,2.0,54.0,70,5199
11833,2035.0,3.0,2.0,142.0,80,4309
11834,633.0,1.0,1.0,17.09,82,538
11835,485.0,1.0,1.0,19.5,24,538
11836,1112.0,2.0,2.0,40.0,70,5199
11837,1200.0,2.0,0.0,82.0,3,329
11838,2275.0,4.0,2.0,187.0,399,4309
11839,1419.0,3.0,2.0,85.0,6,4309
11840,1195.0,2.0,0.0,42.4,2,5199
11841,2020.0,3.0,3.0,270.0,2,547
11842,1047.0,2.0,2.0,91.0,47,5199
11843,1884.0,4.0,2.0,117.0,234,4309
11844,1200.0,3.0,2.0,149.0,17,547
11845,905.0,2.0,1.0,58.0,152,5199
11846,1500.0,2.0,1.0,108.0,72,4309
11847,850.0,1.0,0.0,50.0,1,538
11848,1125.0,2.0,1.0,32.49,26,5199
11849,1165.0,2.0,2.0,59.8,11,5199
11850,933.0,2.0,0.0,55.0,7,5199
11851,1305.0,2.0,1.0,77.0,152,4309
11852,1125.0,2.0,1.0,65.0,18,5199
11853,865.0,2.0,2.0,33.0,4,5199
11854,1245.0,3.0,3.0,66.0,54,4309
11855,8840.0,2.0,3.0,300.0,19,5199
11856,1145.0,2.0,2.0,60.0,1,4309
11857,2000.0,3.0,1.0,90.0,12,4309
11858,625.0,1.0,1.0,43.68,72,538
11859,1724.0,3.0,2.0,128.0,47,4309
11860,400.0,1.0,1.0,75.0,7,121
11861,1270.0,2.0,1.0,54.0,399,4309
11862,1250.0,3.0,2.0,39.5,7,4309
11863,1485.0,3.0,2.0,72.0,71,4309
11864,823.0,2.0,1.0,80.0,4,5199
11865,990.0,2.0,2.0,50.0,149,5199
11866,1200.0,2.0,0.0,66.0,60,547
11867,1185.0,2.0,2.0,59.0,66,5199
11868,1140.0,2.0,1.0,78.0,13,5199
11869,1950.0,4.0,2.0,120.0,31,4309
11870,1756.0,3.0,2.0,125.0,213,4309
11871,2600.0,4.0,2.0,300.0,30,826
11872,520.0,1.0,1.0,14.04,100,538
11873,1025.0,2.0,1.0,48.0,6,5199
11874,1216.0,2.0,1.0,72.0,540,5199
11875,1026.0,2.0,2.0,60.8,399,5199
11876,3335.0,4.0,3.0,300.0,399,591
11877,2700.0,4.0,2.0,125.0,27,297
11878,1411.0,2.0,2.0,60.0,16,4309
11879,1320.0,2.0,1.0,39.6,273,4309
11880,1320.0,2.0,0.0,50.0,18,5199
11881,615.0,4.0,2.0,110.0,19,826
11882,1804.0,3.0,2.0,155.0,33,4309
11883,1140.0,2.0,2.0,46.0,53,5199
11884,1200.0,4.0,1.0,105.0,11,826
11885,2375.0,4.0,2.0,189.0,177,591
11886,1750.0,3.0,2.0,120.0,2,547
11887,960.0,5.0,2.0,130.0,7,46
11888,1152.0,2.0,2.0,55.0,60,5199
11889,965.0,2.0,1.0,54.0,234,5199
11890,1684.0,3.0,1.0,120.0,23,4309
11891,1672.0,3.0,2.0,86.0,152,4309
11892,1075.0,2.0,2.0,60.0,51,5199
11893,1500.0,5.0,2.0,95.0,82,547
11894,1464.0,3.0,2.0,56.0,7,4309
11895,1420.0,2.0,1.0,99.26,177,5199
11896,750.0,2.0,0.0,40.0,5,5199
11897,1169.0,2.0,2.0,64.08,85,5199
11898,1290.0,2.0,1.0,62.0,45,4309
11899,1160.0,2.0,2.0,40.6,73,5199
11900,2800.0,5.0,3.0,95.0,13,83
11901,1500.0,3.0,2.0,70.0,50,4309
11902,1850.0,3.0,1.0,180.0,22,4309
11903,1300.0,3.0,2.0,46.0,6,4309
11904,1310.0,2.0,1.0,37.84,132,4309
11905,2750.0,5.0,2.0,550.0,3,4309
11906,2150.0,3.0,0.0,170.0,2,4309
11907,5100.0,5.0,3.0,300.0,12,30
11908,1300.0,2.0,3.0,69.0,273,4309
11909,1875.0,2.0,1.0,110.0,42,547
11910,1260.0,2.0,1.0,82.0,52,4309
11911,2500.0,4.0,3.0,100.0,73,297
11912,1241.0,2.0,1.0,64.0,84,5199
11913,1025.0,2.0,2.0,45.5,399,5199
11914,1500.0,1.0,0.0,218.0,2,329
11915,1070.0,2.0,1.0,60.0,302,5199
11916,815.0,2.0,1.0,40.0,16,5199
11917,2000.0,3.0,3.0,105.0,273,4309
11918,1400.0,2.0,1.0,190.0,58,5199
11919,1740.0,4.0,3.0,175.0,70,826
11920,5666.0,5.0,0.0,300.0,12,591
11921,1216.0,2.0,2.0,70.0,399,5199
11922,2200.0,2.0,1.0,190.0,1,4309
11923,3500.0,5.0,2.0,450.0,49,826
11924,970.0,6.0,3.0,105.0,13,191
11925,3150.0,7.0,3.0,375.0,43,83
11926,1200.0,2.0,0.0,62.0,273,329
11927,1026.0,2.0,1.0,50.18,175,5199
11928,450.0,1.0,1.0,20.0,52,538
11929,1205.0,2.0,1.0,45.79,91,5199
11930,1368.0,2.0,3.0,87.0,9,5199
11931,420.0,1.0,1.0,12.5,36,538
11932,1270.0,2.0,2.0,42.0,14,5199
11933,614.0,1.0,1.0,28.0,36,5199
11934,1050.0,2.0,0.0,58.0,26,329
11935,1408.0,2.0,2.0,58.0,213,5199
11936,1223.0,2.0,2.0,42.81,43,4309
11937,1507.0,3.0,1.0,80.0,8,4309
11938,1160.0,2.0,2.0,57.0,1,5199
11939,1200.0,3.0,1.0,70.0,3,547
11940,960.0,2.0,3.0,50.0,20,5199
11941,1021.0,2.0,2.0,46.0,14,5199
11942,2162.03,4.0,2.0,129.0,49,4309
11943,1065.0,2.0,1.0,36.0,38,5199
11944,400.0,1.0,1.0,10.25,42,538
11945,1465.0,2.0,1.0,75.0,152,4309
11946,900.0,2.0,1.0,41.0,273,5199
11947,1800.0,3.0,2.0,95.0,175,4309
11948,1175.0,2.0,2.0,83.0,6,5199
11949,6729.0,4.0,0.0,900.0,5,4309
11950,1500.0,4.0,1.0,360.0,42,826
11951,1050.0,2.0,0.0,59.0,20,5199
11952,1400.0,2.0,2.0,40.43,132,4309
11953,1650.0,3.0,1.0,150.0,44,4309
11954,1827.0,3.0,2.0,97.0,91,4309
11955,1930.0,4.0,2.0,122.0,234,4309
11956,883.0,2.0,1.0,37.0,50,5199
11957,550.0,1.0,1.0,16.75,73,538
11958,1400.0,2.0,1.0,40.44,302,4309
11959,1350.0,4.0,1.0,310.0,7,826
11960,1290.0,2.0,3.0,38.69,42,4309
11961,1021.0,3.0,2.0,59.0,171,4309
11962,1158.0,2.0,1.0,55.0,540,5199
11963,1200.0,4.0,1.0,99.0,6,297
11964,1400.0,2.0,2.0,135.0,63,4309
11965,2400.0,3.0,0.0,200.0,12,826
11966,1200.0,2.0,1.0,57.9,24,4309
11967,1520.0,3.0,2.0,125.0,72,4309
11968,620.0,1.0,0.0,38.46,234,538
11969,2710.0,3.0,2.0,177.0,23,4309
11970,1150.0,2.0,2.0,57.0,16,5199
11971,1101.0,2.0,2.0,37.0,213,5199
11972,1200.0,2.0,3.0,110.0,13,4309
11973,1252.0,2.0,1.0,92.0,177,5199
11974,1650.0,3.0,2.0,85.0,175,4309
11975,1270.0,2.0,2.0,80.0,175,5199
11976,992.0,2.0,1.0,70.0,33,5199
11977,2000.0,3.0,2.0,85.0,13,4309
11978,893.0,2.0,2.0,34.5,4,5199
11979,1075.0,2.0,1.0,41.49,51,4309
11980,3200.0,7.0,0.0,150.0,30,83
11981,1190.0,2.0,1.0,42.0,302,5199
11982,800.0,2.0,0.0,60.0,6,547
11983,1814.0,3.0,3.0,63.0,399,4309
11984,1400.0,3.0,2.0,98.0,1,4309
11985,1400.0,6.0,3.0,252.0,37,297
11986,1344.0,2.0,0.0,56.0,14,4309
11987,5400.0,5.0,3.0,475.0,540,826
11988,1843.0,3.0,2.0,95.0,273,4309
11989,1138.0,2.0,1.0,32.0,5,5199
11990,1495.0,2.0,2.0,70.0,10,4309
11991,880.0,2.0,1.0,19.0,302,5199
11992,1396.0,3.0,1.0,74.0,540,4309
11993,1610.0,2.0,3.0,119.0,18,4309
11994,1050.0,2.0,2.0,55.0,11,5199
11995,1410.0,2.0,2.0,43.71,3,4309
11996,1050.0,2.0,2.0,37.8,73,5199
11997,1310.0,2.0,1.0,85.0,30,4309
11998,1104.0,2.0,2.0,58.0,213,5199
11999,1165.0,2.0,1.0,67.0,152,5199
12000,1027.0,2.0,2.0,44.0,29,5199
12001,1310.0,2.0,3.0,60.0,74,5199
12002,1052.0,2.0,2.0,52.0,1,5199
12003,1464.0,3.0,2.0,56.0,27,4309
12004,1000.0,2.0,2.0,45.0,10,5199
12005,2240.0,3.0,2.0,300.0,7,4309
12006,1150.0,2.0,1.0,38.08,302,5199
12007,2019.0,3.0,1.0,70.67,234,4309
12008,986.0,2.0,1.0,31.0,70,5199
12009,1350.0,1.0,1.0,145.0,27,121
12010,800.0,8.0,0.0,140.0,43,5
12011,1893.0,4.0,2.0,95.0,62,4309
12012,1318.0,3.0,2.0,56.0,13,4309
12013,1325.0,2.0,2.0,58.0,213,4309
12014,800.0,2.0,1.0,33.0,16,5199
12015,1300.0,3.0,2.0,42.25,7,4309
12016,1300.0,2.0,2.0,60.0,6,4309
12017,1010.0,2.0,1.0,52.0,14,5199
12018,1260.0,2.0,3.0,75.0,75,5199
12019,2500.0,4.0,0.0,170.0,21,826
12020,1520.0,3.0,1.0,165.0,1,547
12021,1665.0,3.0,0.0,85.0,96,4309
12022,1800.0,3.0,0.0,80.0,43,4309
12023,1197.0,2.0,1.0,75.0,79,5199
12024,1050.0,2.0,2.0,45.0,8,5199
12025,910.0,4.0,2.0,194.0,4,297
12026,1241.0,2.0,1.0,68.0,234,4309
12027,1567.0,2.0,3.0,62.0,5,4309
12028,1747.0,3.0,1.0,110.0,80,4309
12029,1475.0,2.0,2.0,55.0,50,4309
12030,600.0,4.0,1.0,70.0,1,826
12031,1524.0,4.0,2.0,400.0,1,547
12032,980.0,2.0,1.0,51.0,152,5199
12033,966.0,2.0,1.0,58.0,16,5199
12034,2360.0,3.0,2.0,185.0,3,591
12035,1112.0,2.0,1.0,62.0,399,5199
12036,550.0,1.0,1.0,16.0,302,5199
12037,1760.0,3.0,3.0,90.0,3,4309
12038,1830.0,2.0,3.0,113.0,55,4309
12039,1175.0,2.0,1.0,67.77,213,5199
12040,1175.0,2.0,1.0,41.0,540,5199
12041,1025.0,2.0,2.0,45.0,28,5199
12042,1232.0,2.0,1.0,80.0,152,5199
12043,1010.0,2.0,2.0,57.0,39,5199
12044,1273.0,2.0,2.0,60.0,399,5199
12045,1590.0,2.0,2.0,102.0,24,5199
12046,1100.0,2.0,1.0,58.5,1,5199
12047,1252.0,2.0,1.0,65.0,132,4309
12048,2615.0,5.0,3.0,222.0,25,591
12049,1200.0,6.0,0.0,140.0,3,297
12050,1322.0,2.0,1.0,77.9,213,5199
12051,1000.0,1.0,1.0,60.0,149,121
12052,1755.0,3.0,2.0,117.0,79,4309
12053,1135.0,2.0,2.0,46.0,132,5199
12054,1200.0,10.0,2.0,180.0,107,84
12055,1200.0,4.0,1.0,125.0,302,826
12056,1260.0,2.0,2.0,85.5,15,5199
12057,3250.0,5.0,2.0,395.0,88,297
12058,3500.0,4.0,2.0,550.0,31,826
12059,1200.0,6.0,2.0,110.0,4,297
12060,1100.0,2.0,1.0,53.0,273,4309
12061,1305.0,3.0,1.0,65.0,132,4309
12062,1236.0,2.0,1.0,50.0,3,5199
12063,1125.0,1.0,2.0,45.0,186,5199
12064,1075.0,2.0,2.0,32.25,91,5199
12065,2000.0,3.0,2.0,85.0,13,4309
12066,772.0,5.0,1.0,60.0,5,84
12067,2999.97,6.0,0.0,110.0,234,191
12068,1150.0,2.0,2.0,42.0,42,5199
12069,1440.0,4.0,1.0,240.0,5,826
12070,1085.0,2.0,1.0,43.4,152,5199
12071,1785.0,3.0,0.0,165.0,34,4309
12072,2475.0,4.0,3.0,300.0,58,4309
12073,1930.0,4.0,2.0,120.0,234,4309
12074,600.0,4.0,1.0,70.0,4,5199
12075,800.0,1.0,0.0,45.0,5,329
12076,2450.0,3.0,2.0,110.0,30,591
12077,1200.0,4.0,0.0,120.0,1,826
12078,1920.0,3.0,3.0,122.0,152,4309
12079,1085.0,2.0,2.0,34.2,26,5199
12080,760.0,1.0,2.0,50.4,234,538
12081,1201.0,2.0,3.0,80.0,39,5199
12082,1615.0,3.0,2.0,97.0,302,4309
12083,1289.0,2.0,0.0,70.0,53,5199
12084,1991.0,4.0,2.0,100.0,54,4309
12085,1377.0,2.0,2.0,80.0,80,5199
12086,2880.0,3.0,2.0,560.0,13,4309
12087,1892.0,3.0,2.0,200.0,4,547
12088,2176.0,3.0,3.0,348.0,13,4309
12089,663.0,1.0,0.0,32.82,234,538
12090,1165.0,2.0,1.0,33.65,302,5199
12091,3554.0,4.0,1.0,340.0,40,4309
12092,1260.0,2.0,1.0,45.5,234,5199
12093,1095.0,2.0,1.0,39.0,9,5199
12094,1050.0,2.0,2.0,65.0,5,5199
12095,1176.0,2.0,2.0,50.0,25,5199
12096,1801.0,3.0,2.0,115.0,234,4309
12097,1315.0,2.0,3.0,55.0,540,5199
12098,1194.0,2.0,2.0,46.0,16,5199
12099,2400.0,2.0,1.0,125.0,14,329
12100,1308.0,2.0,3.0,53.0,186,4309
12101,4250.0,4.0,2.0,610.0,399,826
12102,1806.0,6.0,2.0,116.0,234,4309
12103,3671.0,4.0,1.0,220.0,234,826
12104,2144.0,3.0,2.0,140.0,88,4309
12105,1065.0,2.0,3.0,33.75,22,5199
12106,1205.0,2.0,1.0,67.0,45,5199
12107,1160.0,2.0,2.0,40.58,186,5199
12108,750.0,4.0,2.0,90.0,8,826
12109,1194.0,2.0,2.0,47.0,16,5199
12110,1200.0,3.0,1.0,56.53,1,547
12111,1681.0,3.0,3.0,69.0,11,4309
12112,1130.0,2.0,1.0,32.64,26,5199
12113,3633.0,5.0,1.0,335.0,25,591
12114,1843.0,3.0,2.0,90.0,273,4309
12115,1065.0,2.0,1.0,30.75,26,5199
12116,1885.0,3.0,2.0,85.52,22,4309
12117,1500.0,2.0,2.0,45.0,36,5199
12118,1210.0,2.0,2.0,69.0,51,5199
12119,1126.0,2.0,1.0,39.4,60,5199
12120,1357.0,2.0,2.0,59.0,22,4309
12121,1451.0,2.0,2.0,46.4,540,4309
12122,1600.0,3.0,3.0,185.0,13,826
12123,950.0,2.0,1.0,55.0,152,5199
12124,960.0,2.0,2.0,48.0,96,5199
12125,1625.0,3.0,3.0,92.0,2,4309
12126,2200.0,4.0,1.0,150.0,19,547
12127,1607.0,2.0,2.0,112.0,27,4309
12128,900.0,2.0,1.0,46.29,273,5199
12129,1080.0,2.0,2.0,38.0,6,5199
12130,2300.0,3.0,1.0,250.0,16,4309
12131,1708.0,3.0,0.0,64.05,72,591
12132,2500.0,5.0,2.0,185.0,85,191
12133,1690.0,2.0,2.0,116.0,96,4309
12134,2100.0,3.0,0.0,145.0,2,297
12135,1269.0,2.0,2.0,97.0,9,5199
12136,1243.0,2.0,2.0,46.0,142,5199
12137,1890.0,3.0,2.0,84.0,142,4309
12138,1165.0,2.0,1.0,33.64,132,5199
12139,1196.0,2.0,2.0,56.81,17,5199
12140,1194.0,2.0,2.0,47.0,16,5199
12141,1630.0,3.0,2.0,110.0,71,4309
12142,1063.0,2.0,1.0,42.52,540,5199
12143,1025.0,2.0,1.0,39.98,8,5199
12144,1067.0,2.0,1.0,38.0,13,5199
12145,1299.0,2.0,1.0,89.63,273,5199
12146,1343.0,2.0,1.0,76.0,51,5199
12147,1330.0,2.0,2.0,44.0,88,4309
12148,1524.0,2.0,3.0,72.0,16,4309
12149,2236.0,4.0,2.0,153.0,23,591
12150,2955.0,3.0,0.0,235.0,22,4309
12151,1410.0,2.0,2.0,45.12,1,4309
12152,1581.0,3.0,3.0,76.0,66,4309
12153,1205.0,2.0,1.0,79.0,45,5199
12154,1270.0,2.0,2.0,95.25,11,4309
12155,1353.0,2.0,2.0,110.0,3,4309
12156,1200.0,2.0,1.0,68.0,3,329
12157,1250.0,2.0,1.0,70.0,1,4309
12158,1950.2,3.0,2.0,261.0,6,4309
12159,1157.0,2.0,1.0,69.0,399,4309
12160,712.0,1.0,0.0,35.475,42,538
12161,1000.0,2.0,2.0,40.0,399,5199
12162,602.0,1.0,1.0,33.0,213,538
12163,3000.0,4.0,0.0,900.0,58,297
12164,1108.0,2.0,0.0,66.46,88,5199
12165,1040.0,2.0,1.0,68.0,11,5199
12166,1451.0,2.0,1.0,87.0,82,5199
12167,1196.0,2.0,2.0,40.54,171,5199
12168,850.0,1.0,1.0,37.32,273,538
12169,2171.66,3.0,2.0,298.0,6,4309
12170,900.0,2.0,1.0,40.0,8,5199
12171,720.0,1.0,1.0,33.0,29,538
12172,1573.0,3.0,2.0,115.0,234,4309
12173,1026.0,2.0,1.0,60.8,399,5199
12174,1400.0,2.0,2.0,78.0,43,4309
12175,1400.0,2.0,2.0,40.44,132,4309
12176,2100.0,3.0,1.0,147.0,27,826
12177,1150.0,2.0,1.0,48.5,399,5199
12178,1500.0,3.0,2.0,88.0,171,4309
12179,2400.0,3.0,2.0,380.0,58,4309
12180,1200.0,3.0,2.0,240.0,19,547
12181,1790.0,3.0,2.0,105.0,66,4309
12182,1125.0,2.0,2.0,75.0,50,5199
12183,1783.0,3.0,0.0,84.205,55,4309
12184,1100.0,2.0,1.0,50.0,175,5199
12185,120.0,2.0,1.0,51.0,149,5199
12186,1105.0,2.0,2.0,57.0,16,5199
12187,1110.0,2.0,2.0,46.5,234,5199
12188,708.0,1.0,1.0,41.0,16,538
12189,1027.0,2.0,2.0,44.0,29,5199
12190,1600.0,3.0,1.0,100.0,1,4309
12191,3122.0,6.0,2.0,250.0,62,591
12192,1205.0,2.0,2.0,37.0,399,5199
12193,1450.0,2.0,2.0,73.0,39,4309
12194,750.0,4.0,2.0,125.0,11,826
12195,540.0,1.0,0.0,22.0,2,121
12196,1200.0,2.0,2.0,42.0,17,5199
12197,1200.0,5.0,1.0,260.0,63,297
12198,1837.0,2.0,2.0,95.0,33,4309
12199,1346.0,2.0,1.0,76.01,540,5199
12200,1012.0,2.0,1.0,68.0,45,5199
12201,1950.2,3.0,2.0,193.0,6,4309
12202,1125.0,2.0,2.0,55.0,3,5199
12203,1500.0,2.0,2.0,60.0,64,4309
12204,1197.0,2.0,1.0,79.9,79,5199
12205,1230.0,2.0,2.0,31.37,100,4309
12206,1100.0,2.0,2.0,47.0,29,5199
12207,1563.0,2.0,2.0,52.0,7,4309
12208,2240.0,4.0,1.0,700.0,4,83
12209,3729.0,4.0,2.0,384.0,34,591
12210,1600.0,3.0,1.0,120.0,399,547
12211,1715.0,3.0,3.0,120.0,39,4309
12212,2400.0,4.0,1.0,180.0,152,826
12213,1151.0,2.0,2.0,42.5,50,5199
12214,1200.0,6.0,2.0,220.0,16,191
